participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.x1,player.x2,player.x3,player.x4,player.x5,player.y,player.chose_x1,player.chose_x2,player.chose_x3,player.chose_x4,player.chose_x5,player.number_variables,player.guess,player.correct,group.id_in_subsession,group.x1,group.x2,group.x3,group.x4,group.x5,group.y,group.polarized,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,1,-10,10,-9,92,1,0,1,1,0,0,2,1,1,3,1,-10,10,-9,92,1,,16,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,1,-10,10,-9,92,1,1,1,0,1,1,4,1,1,3,1,-10,10,-9,92,1,,16,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,0,-11,1,-4,96,0,0,0,1,1,1,3,1,0,1,0,-11,1,-4,96,0,,17,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-11,1,-4,96,0,1,1,1,1,1,5,1,0,1,0,-11,1,-4,96,0,,17,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,0.0,0,-12,5,2,95,1,1,1,1,1,0,4,0,0,2,0,-12,5,2,95,1,,17,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-11,2,-4,106,0,0,0,1,0,0,1,0,1,2,0,-12,5,2,95,1,,17,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-10,-1,-6,92,0,0,1,0,0,0,1,0,1,3,0,-10,-1,-6,92,0,,17,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-10,-1,-6,92,0,1,1,1,1,1,5,0,1,3,0,-10,-1,-6,92,0,,17,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,1,-10,6,-3,94,1,0,0,0,1,1,2,0,0,1,1,-10,6,-3,94,1,,18,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,1,-10,6,-3,94,1,0,1,1,1,0,3,0,0,1,1,-10,6,-3,94,1,,18,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,-1,-10,6,-3,99,0,1,1,1,1,0,4,0,1,2,-1,-10,6,-3,99,0,,18,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,1,-8,5,-6,93,1,0,1,0,1,0,2,1,1,2,-1,-10,6,-3,99,0,,18,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-10,3,-7,103,0,0,1,0,0,0,1,0,1,3,0,-10,3,-7,103,0,,18,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-10,3,-7,103,0,1,1,1,1,1,5,0,1,3,0,-10,3,-7,103,0,,18,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,0,-10,4,-10,102,0,0,0,0,0,0,5,1,0,1,0,-10,4,-10,102,0,,19,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,0,-10,4,-10,102,0,0,0,1,1,0,2,0,1,1,0,-10,4,-10,102,0,,19,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,0.0,1,-8,3,-8,102,1,0,0,1,0,0,1,0,0,2,1,-8,3,-8,102,1,,19,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-11,4,-4,103,0,1,1,1,0,1,4,0,1,2,1,-8,3,-8,102,1,,19,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-8,5,-4,96,1,1,1,1,1,1,5,1,1,3,0,-8,5,-4,96,1,,19,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-8,5,-4,96,1,1,1,1,1,1,5,1,1,3,0,-8,5,-4,96,1,,19,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-10,8,3,112,1,0,0,0,0,0,1,1,1,1,0,-10,8,3,112,1,,20,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-10,8,3,112,1,1,1,1,1,1,5,0,0,1,0,-10,8,3,112,1,,20,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,1,-12,2,-11,91,0,0,1,1,0,0,2,0,1,2,1,-12,2,-11,91,0,,20,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-11,6,-4,104,0,1,0,1,0,1,3,0,1,2,1,-12,2,-11,91,0,,20,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-7,7,3,103,1,1,1,1,1,1,5,1,1,3,0,-7,7,3,103,1,,20,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-7,7,3,103,1,0,1,0,0,1,2,1,1,3,0,-7,7,3,103,1,,20,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-12,8,0,89,1,0,0,0,1,1,2,1,1,1,0,-12,8,0,89,1,,21,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-12,8,0,89,1,1,1,1,1,0,4,0,0,1,0,-12,8,0,89,1,,21,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-8,5,-9,90,1,0,1,1,0,0,2,1,1,2,0,-8,5,-9,90,1,,21,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,0.0,0,-8,8,-8,94,1,1,0,1,1,1,4,0,0,2,0,-8,5,-9,90,1,,21,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,-1,-8,1,-6,105,0,0,1,1,0,0,2,1,0,3,-1,-8,1,-6,105,0,,21,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,-1,-8,1,-6,105,0,0,1,0,0,0,1,1,0,3,-1,-8,1,-6,105,0,,21,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,-1,-10,8,-7,90,0,0,0,1,0,1,2,1,0,1,-1,-10,8,-7,90,0,,22,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,-1,-10,8,-7,90,0,1,1,1,1,0,4,1,0,1,-1,-10,8,-7,90,0,,22,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-9,7,-7,99,1,1,1,1,1,0,4,1,1,2,0,-9,7,-7,99,1,,22,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-9,8,-10,100,1,1,0,1,0,1,3,1,1,2,0,-9,7,-7,99,1,,22,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-7,9,-8,107,1,0,1,1,0,0,2,1,1,3,0,-7,9,-8,107,1,,22,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-7,9,-8,107,1,0,1,0,0,1,2,1,1,3,0,-7,9,-8,107,1,,22,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-11,4,-2,97,0,0,0,0,0,0,1,0,1,1,0,-11,4,-2,97,0,,23,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-11,4,-2,97,0,1,1,1,1,0,4,1,0,1,0,-11,4,-2,97,0,,23,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-11,8,-10,95,1,0,0,1,0,0,1,1,1,2,0,-11,8,-10,95,1,,23,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-10,5,0,88,1,1,1,1,0,1,4,1,1,2,0,-11,8,-10,95,1,,23,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,-1,-9,0,-3,99,0,1,1,1,1,1,5,0,1,3,-1,-9,0,-3,99,0,,23,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,-1,-9,0,-3,99,0,0,1,0,0,1,2,1,0,3,-1,-9,0,-3,99,0,,23,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,1,-8,-1,-9,95,0,0,1,1,1,0,5,0,1,1,1,-8,-1,-9,95,0,,24,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,1,-8,-1,-9,95,0,0,0,1,0,0,1,0,1,1,1,-8,-1,-9,95,0,,24,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-10,11,-2,101,1,1,1,1,1,1,5,1,1,2,0,-10,11,-2,101,1,,24,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-8,9,-4,105,1,1,0,1,1,1,4,1,1,2,0,-10,11,-2,101,1,,24,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-11,2,-2,107,0,1,1,1,1,1,5,0,1,3,0,-11,2,-2,107,0,,24,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-11,2,-2,107,0,0,1,0,0,0,1,0,1,3,0,-11,2,-2,107,0,,24,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,2,-9,0,-1,110,1,0,0,0,1,1,2,1,1,1,2,-9,0,-1,110,1,,25,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,2,-9,0,-1,110,1,0,1,1,1,0,3,1,1,1,2,-9,0,-1,110,1,,25,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,-2,-10,3,-4,106,0,0,1,1,0,0,2,0,1,2,-2,-10,3,-4,106,0,,25,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,0.0,0,-12,2,-10,96,0,1,0,0,0,0,1,1,0,2,-2,-10,3,-4,106,0,,25,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,-1,-10,4,-6,97,0,0,1,1,0,0,2,0,1,3,-1,-10,4,-6,97,0,,25,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,-1,-10,4,-6,97,0,1,1,0,0,1,3,0,1,3,-1,-10,4,-6,97,0,,25,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,0,-6,4,-13,103,0,0,1,1,1,0,5,1,0,1,0,-6,4,-13,103,0,,26,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-6,4,-13,103,0,0,1,1,1,1,4,1,0,1,0,-6,4,-13,103,0,,26,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,0.0,1,-8,4,-10,99,1,1,1,1,1,0,4,0,0,2,1,-8,4,-10,99,1,,26,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,-1,-10,3,-6,92,0,0,1,1,0,1,3,0,1,2,1,-8,4,-10,99,1,,26,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0,-10,5,-6,98,1,1,1,1,1,1,5,0,0,3,0,-10,5,-6,98,1,,26,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0,-10,5,-6,98,1,1,1,1,0,1,4,0,0,3,0,-10,5,-6,98,1,,26,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-11,5,-4,97,0,0,0,1,1,1,5,0,1,1,0,-11,5,-4,97,0,,27,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-11,5,-4,97,0,0,1,0,0,0,1,1,0,1,0,-11,5,-4,97,0,,27,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-10,7,-6,103,1,0,0,1,0,0,1,1,1,2,0,-10,7,-6,103,1,,27,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,0.0,-1,-7,6,-5,98,1,0,0,1,0,0,1,0,0,2,0,-10,7,-6,103,1,,27,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-13,6,2,101,0,0,1,0,0,0,1,0,1,3,0,-13,6,2,101,0,,27,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-13,6,2,101,0,0,1,0,0,0,1,0,1,3,0,-13,6,2,101,0,,27,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,0,-6,3,1,104,1,0,1,0,1,1,4,0,0,1,0,-6,3,1,104,1,,28,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,0,-6,3,1,104,1,0,0,1,1,0,2,1,1,1,0,-6,3,1,104,1,,28,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,-1,-7,2,-4,92,0,1,1,1,1,1,5,0,1,2,-1,-7,2,-4,92,0,,28,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,-1,-8,9,-7,102,1,0,1,0,0,0,1,1,1,2,-1,-7,2,-4,92,0,,28,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0,-11,7,-2,94,1,0,1,0,0,0,1,0,0,3,0,-11,7,-2,94,1,,28,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0,-11,7,-2,94,1,0,1,0,0,1,2,0,0,3,0,-11,7,-2,94,1,,28,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-9,11,-3,99,1,0,1,1,1,0,3,1,1,1,0,-9,11,-3,99,1,,29,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,0,-9,11,-3,99,1,0,1,1,1,1,4,1,1,1,0,-9,11,-3,99,1,,29,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-10,3,-8,110,0,1,1,1,1,0,4,0,1,2,0,-10,3,-8,110,0,,29,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,0.0,0,-12,6,-5,96,0,0,1,1,1,0,3,1,0,2,0,-10,3,-8,110,0,,29,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-7,0,-6,112,0,0,1,1,1,0,3,0,1,3,0,-7,0,-6,112,0,,29,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0,-7,0,-6,112,0,1,1,1,0,1,4,1,0,3,0,-7,0,-6,112,0,,29,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,0,-9,3,-8,96,0,0,0,1,1,1,3,1,0,1,0,-9,3,-8,96,0,,30,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-9,3,-8,96,0,0,1,1,1,0,3,1,0,1,0,-9,3,-8,96,0,,30,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-12,3,-9,108,0,0,1,1,0,0,2,0,1,2,0,-12,3,-9,108,0,,30,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-5,3,-4,94,1,0,1,1,1,1,4,1,1,2,0,-12,3,-9,108,0,,30,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0,-12,9,0,98,1,0,1,0,0,0,1,0,0,3,0,-12,9,0,98,1,,30,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0,-12,9,0,98,1,1,1,0,0,1,3,0,0,3,0,-12,9,0,98,1,,30,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,-2,-8,5,-6,101,0,0,0,1,1,0,2,1,0,1,-2,-8,5,-6,101,0,,31,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,-2,-8,5,-6,101,0,0,1,1,1,1,4,1,0,1,-2,-8,5,-6,101,0,,31,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,0.0,0,-11,4,-8,101,0,0,0,1,0,0,1,1,0,2,0,-11,4,-8,101,0,,31,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-13,6,-7,97,0,0,1,1,1,1,4,0,1,2,0,-11,4,-8,101,0,,31,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-12,4,0,93,0,0,1,1,1,1,4,0,1,3,0,-12,4,0,93,0,,31,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0,-12,4,0,93,0,1,1,1,1,1,5,1,0,3,0,-12,4,0,93,0,,31,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,1,-10,4,-6,93,1,0,0,1,1,1,3,0,0,1,1,-10,4,-6,93,1,,32,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,1,-10,4,-6,93,1,0,0,0,0,0,1,0,0,1,1,-10,4,-6,93,1,,32,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-6,6,-4,98,1,1,1,1,1,0,4,1,1,2,0,-6,6,-4,98,1,,32,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,0.0,0,-12,5,0,97,0,0,1,1,1,1,4,1,0,2,0,-6,6,-4,98,1,,32,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0,-6,1,-7,106,1,0,1,1,1,1,4,0,0,3,0,-6,1,-7,106,1,,32,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-6,1,-7,106,1,1,1,0,0,1,3,1,1,3,0,-6,1,-7,106,1,,32,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,0,-12,4,0,91,0,0,0,0,0,1,1,1,0,1,0,-12,4,0,91,0,,33,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,0,-12,4,0,91,0,0,1,1,1,1,4,0,1,1,0,-12,4,0,91,0,,33,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-8,1,-8,104,0,1,1,1,0,0,3,0,1,2,0,-8,1,-8,104,0,,33,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-10,9,-2,97,1,0,1,0,0,0,1,1,1,2,0,-8,1,-8,104,0,,33,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-10,3,-1,105,0,0,1,1,1,0,3,0,1,3,0,-10,3,-1,105,0,,33,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-10,3,-1,105,0,1,1,0,0,1,3,0,1,3,0,-10,3,-1,105,0,,33,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,0,-11,8,-6,95,1,0,0,0,0,1,1,0,0,1,0,-11,8,-6,95,1,,34,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,0,-11,8,-6,95,1,0,1,1,1,1,4,1,1,1,0,-11,8,-6,95,1,,34,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-9,1,-13,107,0,0,1,1,1,0,3,0,1,2,0,-9,1,-13,107,0,,34,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,1,-10,8,-1,105,1,1,1,1,1,1,5,1,1,2,0,-9,1,-13,107,0,,34,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,3,-12,-2,-11,99,0,0,1,1,1,0,3,0,1,3,3,-12,-2,-11,99,0,,34,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,3,-12,-2,-11,99,0,0,1,0,0,1,2,1,0,3,3,-12,-2,-11,99,0,,34,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-8,7,2,96,1,0,0,0,0,1,3,1,1,1,0,-8,7,2,96,1,,35,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-8,7,2,96,1,0,1,1,1,0,3,0,0,1,0,-8,7,2,96,1,,35,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-10,6,-6,99,1,1,1,1,1,0,4,1,1,2,0,-10,6,-6,99,1,,35,shkslx1s,,,,,0
